query	hmm_score	hmm_evalue	hmm_profile	mmseq_pident	mmseq_evalue	mmseq_bits	mmseq_target	category
OLOCDDKI_77186				44.0	0.8673	21.0	DRAMP32275|len40	mmseq_only
OLOCDDKI_77412				34.3	0.08882	25.0	DRAMP18277|len76	mmseq_only
OLOCDDKI_77467				36.0	2.513	21.0	DRAMP00079|len44	mmseq_only
OLOCDDKI_77486				36.1	1.943	21.0	DRAMP29191|len64	mmseq_only
OLOCDDKI_77506				41.6	2.03	20.0	DRAMP00299|len15	mmseq_only
OLOCDDKI_77553				37.5	3.437	21.0	DRAMP00102|len44	mmseq_only
OLOCDDKI_77559				43.7	0.3927	23.0	DRAMP02439|len38	mmseq_only
OLOCDDKI_77576				44.4	4.569	20.0	DRAMP36065|len30	mmseq_only
OLOCDDKI_77705				41.9	0.1267	25.0	DRAMP03660|len46	mmseq_only
OLOCDDKI_77719				33.3	9.904	19.0	DRAMP03393|len42	mmseq_only
OLOCDDKI_77831				39.4	1.094	23.0	DRAMP00133|len35	mmseq_only
OLOCDDKI_77923				56.2	0.4505	22.0	DRAMP30222|len20	mmseq_only
OLOCDDKI_78004	12.4	0.0021	clu_193_n6					hmm_only
OLOCDDKI_78017				37.0	0.5105	23.0	DRAMP37337|len43	mmseq_only
OLOCDDKI_78066				36.5	9.77	20.0	DRAMP29191|len64	mmseq_only
OLOCDDKI_78223				50.0	1.142	21.0	DRAMP36321|len20	mmseq_only
OLOCDDKI_78246				50.0	2.146	20.0	DRAMP01513|len46	mmseq_only
OLOCDDKI_78314				38.4	0.3577	23.0	DRAMP01381|len39	mmseq_only
OLOCDDKI_78339				41.6	0.6656	23.0	DRAMP18334|len44	mmseq_only
OLOCDDKI_78398				55.5	9.484	19.0	DRAMP02368|len26	mmseq_only
OLOCDDKI_78443				37.1	4.839	21.0	DRAMP02784|len71	mmseq_only
OLOCDDKI_78448				33.3	9.292	20.0	DRAMP00170|len60	mmseq_only
OLOCDDKI_78467				32.1	1.939	22.0	DRAMP03367|len51	mmseq_only
OLOCDDKI_78490				38.7	5.925	20.0	DRAMP00701|len65	mmseq_only
OLOCDDKI_78523				57.1	7.255	18.0	DRAMP31525|len39	mmseq_only
OLOCDDKI_78581				39.2	0.5693	22.0	DRAMP02798|len78	mmseq_only
OLOCDDKI_78683				50.0	3.507	19.0	DRAMP32323|len34	mmseq_only
OLOCDDKI_78703				47.3	2.108	20.0	DRAMP32828|len34	mmseq_only
OLOCDDKI_78899				32.1	1.323	21.0	DRAMP03449|len50	mmseq_only
OLOCDDKI_78961				32.4	3.167	20.0	DRAMP03180|len75	mmseq_only
OLOCDDKI_78962				33.3	4.972	21.0	DRAMP04426|len94	mmseq_only
OLOCDDKI_78980				35.0	0.4505	22.0	DRAMP01323|len64	mmseq_only
OLOCDDKI_79071				52.1	0.05744	25.0	DRAMP31952|len47	mmseq_only
OLOCDDKI_79170				44.1	0.775	23.0	DRAMP03781|len81	mmseq_only
OLOCDDKI_79189				33.3	7.363	19.0	DRAMP00509|len53	mmseq_only
OLOCDDKI_79251				38.0	0.339	23.0	DRAMP01186|len34	mmseq_only
OLOCDDKI_79313				33.3	3.346	21.0	DRAMP02897|len70	mmseq_only
OLOCDDKI_79317				33.3	0.07966	25.0	DRAMP00522|len79	mmseq_only
OLOCDDKI_79353	11.4	0.0031	clu_145_n8					hmm_only
OLOCDDKI_79357				32.0	3.881	19.0	DRAMP04574|len35	mmseq_only
OLOCDDKI_79453				42.8	0.04363	27.0	DRAMP04495|len39	mmseq_only
OLOCDDKI_79479				31.8	5.329	20.0	DRAMP03385|len49	mmseq_only
OLOCDDKI_79522				42.8	1.794	21.0	DRAMP00273|len30	mmseq_only
OLOCDDKI_79667				41.1	9.073	19.0	DRAMP34371|len34	mmseq_only
OLOCDDKI_79715				38.4	7.666	20.0	DRAMP02337|len66	mmseq_only
OLOCDDKI_79760				33.3	0.4174	23.0	DRAMP02720|len75	mmseq_only
OLOCDDKI_79770				33.3	4.003	20.0	DRAMP00623|len100	mmseq_only
OLOCDDKI_79871				38.4	2.26	21.0	DRAMP00401|len63	mmseq_only
OLOCDDKI_79936				40.0	7.632	19.0	DRAMP21459|len36	mmseq_only
OLOCDDKI_80004				43.4	9.326	19.0	DRAMP32474|len35	mmseq_only
OLOCDDKI_80016				46.6	7.895	19.0	DRAMP29978|len29	mmseq_only
OLOCDDKI_80020				41.1	0.09877	25.0	DRAMP00089|len39	mmseq_only
OLOCDDKI_80128				41.6	0.3104	23.0	DRAMP03653|len41	mmseq_only
OLOCDDKI_80207				35.4	1.187	22.0	DRAMP00707|len55	mmseq_only
OLOCDDKI_80280				39.2	1.671	22.0	DRAMP00578|len52	mmseq_only
OLOCDDKI_80301				35.0	3.167	20.0	DRAMP32831|len28	mmseq_only
OLOCDDKI_80360				42.8	8.554	18.0	DRAMP04555|len20	mmseq_only
OLOCDDKI_80365				35.0	4.627	19.0	DRAMP02512|len61	mmseq_only
OLOCDDKI_80420				33.3	1.884	22.0	DRAMP02526|len95	mmseq_only
OLOCDDKI_80537				40.0	5.754	20.0	DRAMP02210|len71	mmseq_only
OLOCDDKI_80586				30.7	1.35	21.0	DRAMP03126|len45	mmseq_only
OLOCDDKI_80591				37.5	6.825	19.0	DRAMP35056|len42	mmseq_only
OLOCDDKI_80630				45.8	0.5244	23.0	DRAMP04404|len69	mmseq_only
OLOCDDKI_80717				35.7	1.017	22.0	DRAMP01524|len33	mmseq_only
OLOCDDKI_80946				45.8	7.363	19.0	DRAMP03540|len43	mmseq_only
OLOCDDKI_80971				30.7	0.9954	22.0	DRAMP02537|len90	mmseq_only
OLOCDDKI_80994				35.1	3.462	21.0	DRAMP00369|len91	mmseq_only
OLOCDDKI_81078				48.2	0.2654	23.0	DRAMP01718|len32	mmseq_only
OLOCDDKI_81105				52.9	2.192	21.0	DRAMP03111|len48	mmseq_only
OLOCDDKI_81258				42.8	3.7	21.0	DRAMP00706|len52	mmseq_only
OLOCDDKI_81535				69.2	0.9366	21.0	DRAMP01134|len20	mmseq_only
OLOCDDKI_81673				42.4	0.06935	26.0	DRAMP01079|len90	mmseq_only
OLOCDDKI_81698				46.4	0.4492	23.0	DRAMP18256|len39	mmseq_only
OLOCDDKI_81721				44.8	3.38	20.0	DRAMP34362|len47	mmseq_only
OLOCDDKI_81729				50.0	6.327	19.0	DRAMP02946|len65	mmseq_only
OLOCDDKI_81853				45.0	1.187	22.0	DRAMP18384|len32	mmseq_only
OLOCDDKI_81855				52.1	3.008	21.0	DRAMP04412|len40	mmseq_only
OLOCDDKI_82037	1.0	6.0	clu_032_n23					hmm_only
OLOCDDKI_82057				35.0	3.156	19.0	DRAMP04470|len55	mmseq_only
OLOCDDKI_82093				45.8	0.6235	23.0	DRAMP04482|len67	mmseq_only
OLOCDDKI_82146	10.8	0.0047	clu_053_n16					hmm_only
OLOCDDKI_82222				39.0	1.038	21.0	DRAMP00317|len46	mmseq_only
OLOCDDKI_82256				50.0	4.166	19.0	DRAMP00377|len16	mmseq_only
OLOCDDKI_82358				37.0	0.03176	27.0	DRAMP00504|len54	mmseq_only
OLOCDDKI_82372				55.5	0.3104	23.0	DRAMP04492|len38	mmseq_only
OLOCDDKI_82390				44.4	3.435	20.0	DRAMP02392|len30	mmseq_only
OLOCDDKI_82411				40.0	1.868	21.0	DRAMP01449|len32	mmseq_only
OLOCDDKI_82484				39.1	8.353	20.0	DRAMP18256|len39	mmseq_only
OLOCDDKI_82513				43.3	0.802	23.0	DRAMP00279|len98	mmseq_only
OLOCDDKI_82642				44.4	0.9763	22.0	DRAMP02245|len27	mmseq_only
OLOCDDKI_82748				32.6	1.582	21.0	DRAMP02549|len94	mmseq_only
OLOCDDKI_82793				32.1	1.651	21.0	DRAMP00396|len49	mmseq_only
OLOCDDKI_82883				33.3	1.277	22.0	DRAMP33482|len25	mmseq_only
OLOCDDKI_82912				44.0	4.611	20.0	DRAMP36094|len30	mmseq_only
OLOCDDKI_82918				36.6	0.3526	24.0	DRAMP00102|len44	mmseq_only
OLOCDDKI_82977	14.4	0.00053	clu_303_n5	76.9	0.674	21.0	DRAMP01609|len16	both
OLOCDDKI_83009				34.7	6.27	20.0	DRAMP00121|len48	mmseq_only
OLOCDDKI_83188				41.6	2.286	21.0	DRAMP03133|len35	mmseq_only
OLOCDDKI_83232				36.3	9.104	19.0	DRAMP32323|len34	mmseq_only
OLOCDDKI_83257				40.9	7.159	19.0	DRAMP00628|len62	mmseq_only
OLOCDDKI_83260				34.3	6.141	20.0	DRAMP31156|len41	mmseq_only
OLOCDDKI_83321				44.4	7.666	20.0	DRAMP04516|len74	mmseq_only
OLOCDDKI_83358				44.4	8.278	19.0	DRAMP01370|len52	mmseq_only
OLOCDDKI_83369				40.9	0.2941	23.0	DRAMP03109|len34	mmseq_only
OLOCDDKI_83404				47.8	0.4692	23.0	DRAMP18209|len21	mmseq_only
OLOCDDKI_83409				33.3	0.2143	23.0	DRAMP01495|len46	mmseq_only
OLOCDDKI_83427				39.1	1.324	22.0	DRAMP02429|len65	mmseq_only
OLOCDDKI_83455				37.2	0.09677	25.0	DRAMP01080|len92	mmseq_only
OLOCDDKI_83474				36.0	8.353	20.0	DRAMP01051|len48	mmseq_only
OLOCDDKI_83493				40.0	9.484	19.0	DRAMP02437|len34	mmseq_only
OLOCDDKI_83506				44.4	2.666	20.0	DRAMP03172|len44	mmseq_only
OLOCDDKI_83521				44.4	1.147	21.0	DRAMP18194|len36	mmseq_only
OLOCDDKI_83620				46.1	8.278	19.0	DRAMP04483|len48	mmseq_only
OLOCDDKI_83670				41.6	4.32	21.0	DRAMP04406|len71	mmseq_only
OLOCDDKI_83679				36.3	0.5441	22.0	DRAMP00563|len60	mmseq_only
OLOCDDKI_83738	12.8	0.0021	clu_277_n5					hmm_only
OLOCDDKI_83826				33.3	1.371	22.0	DRAMP00497|len64	mmseq_only
OLOCDDKI_83897				32.0	5.754	20.0	DRAMP02551|len95	mmseq_only
OLOCDDKI_83914				32.1	6.621	20.0	DRAMP29089|len36	mmseq_only
OLOCDDKI_83926	13.7	0.00099	clu_102_n11					hmm_only
OLOCDDKI_83998				33.3	3.943	21.0	DRAMP03081|len39	mmseq_only
OLOCDDKI_84012				41.1	0.6235	23.0	DRAMP00144|len50	mmseq_only
OLOCDDKI_84091				47.0	6.806	19.0	DRAMP34416|len25	mmseq_only
OLOCDDKI_84123				35.0	8.671	19.0	DRAMP02415|len37	mmseq_only
OLOCDDKI_84148				45.4	0.9954	22.0	DRAMP01641|len34	mmseq_only
OLOCDDKI_84193				33.3	0.5766	23.0	DRAMP00635|len62	mmseq_only
OLOCDDKI_84226				31.3	5.105	21.0	DRAMP03482|len99	mmseq_only
OLOCDDKI_84389				33.3	1.031	22.0	DRAMP00508|len61	mmseq_only
OLOCDDKI_84550				35.7	9.292	20.0	DRAMP04517|len74	mmseq_only
OLOCDDKI_84558				55.5	2.433	20.0	DRAMP03053|len39	mmseq_only
OLOCDDKI_84620				33.3	0.9265	22.0	DRAMP03525|len51	mmseq_only
OLOCDDKI_84627				36.6	7.764	19.0	DRAMP18212|len64	mmseq_only
OLOCDDKI_84786				45.8	0.1103	24.0	DRAMP03175|len51	mmseq_only
OLOCDDKI_84860				35.8	4.972	21.0	DRAMP03308|len55	mmseq_only
OLOCDDKI_84866				43.4	0.5828	23.0	DRAMP00124|len44	mmseq_only
OLOCDDKI_85044				46.1	4.839	21.0	DRAMP02905|len38	mmseq_only
OLOCDDKI_85049				35.1	4.577	21.0	DRAMP18327|len76	mmseq_only
OLOCDDKI_85076				33.3	9.77	20.0	DRAMP18423|len51	mmseq_only
OLOCDDKI_85098				48.0	0.03664	27.0	DRAMP04579|len27	mmseq_only
OLOCDDKI_85127				39.2	1.83	22.0	DRAMP02337|len66	mmseq_only
OLOCDDKI_85178				30.7	0.6392	21.0	DRAMP00172|len60	mmseq_only
OLOCDDKI_85205				40.0	0.5834	23.0	DRAMP00643|len57	mmseq_only
OLOCDDKI_85523				47.0	4.484	19.0	DRAMP31661|len23	mmseq_only
OLOCDDKI_85557				37.0	0.4692	23.0	DRAMP00738|len60	mmseq_only
OLOCDDKI_85590				40.0	3.34	21.0	DRAMP32829|len34	mmseq_only
OLOCDDKI_85849				44.4	0.625	22.0	DRAMP00198|len60	mmseq_only
OLOCDDKI_85867				36.6	7.895	19.0	DRAMP02919|len41	mmseq_only
OLOCDDKI_85909				50.0	3.38	20.0	DRAMP02267|len66	mmseq_only
OLOCDDKI_85971				47.3	1.296	21.0	DRAMP18631|len30	mmseq_only
OLOCDDKI_85991				50.0	0.8984	22.0	DRAMP02614|len51	mmseq_only
OLOCDDKI_85997				41.6	1.14	22.0	DRAMP35973|len37	mmseq_only
OLOCDDKI_86026				50.0	4.942	20.0	DRAMP02859|len40	mmseq_only
OLOCDDKI_86076				45.8	8.748	19.0	DRAMP03342|len35	mmseq_only
OLOCDDKI_86103				34.7	2.436	21.0	DRAMP00252|len51	mmseq_only
OLOCDDKI_86167				35.0	5.528	20.0	DRAMP04073|len47	mmseq_only
OLOCDDKI_86170				35.7	3.507	19.0	DRAMP00178|len44	mmseq_only
OLOCDDKI_86246				57.8	4.036	20.0	DRAMP00123|len43	mmseq_only
OLOCDDKI_86314				40.0	1.794	21.0	DRAMP01477|len46	mmseq_only
OLOCDDKI_86337				57.1	3.329	19.0	DRAMP21086|len31	mmseq_only
OLOCDDKI_86402				40.0	6.806	19.0	DRAMP00630|len63	mmseq_only
OLOCDDKI_86440	12.0	0.0023	clu_219_n6					hmm_only
OLOCDDKI_86458				33.3	2.099	21.0	DRAMP02937|len73	mmseq_only
OLOCDDKI_86462				37.9	0.04028	26.0	DRAMP02534|len91	mmseq_only
OLOCDDKI_86511				33.3	2.789	20.0	DRAMP30283|len38	mmseq_only
OLOCDDKI_86576				30.6	0.8572	23.0	DRAMP03761|len68	mmseq_only
OLOCDDKI_86643				41.6	0.116	24.0	DRAMP00603|len53	mmseq_only
OLOCDDKI_86647				43.4	6.998	20.0	DRAMP03139|len42	mmseq_only
OLOCDDKI_86686				40.7	2.482	21.0	DRAMP18364|len27	mmseq_only
OLOCDDKI_86709				47.3	0.5113	22.0	DRAMP02841|len34	mmseq_only
OLOCDDKI_86785				34.3	2.087	21.0	DRAMP00717|len69	mmseq_only
OLOCDDKI_86875				58.3	9.027	18.0	DRAMP04634|len27	mmseq_only
OLOCDDKI_87011				50.0	1.187	22.0	DRAMP36102|len39	mmseq_only
OLOCDDKI_87019	13.4	0.0011	clu_293_n5					hmm_only
OLOCDDKI_87045				32.0	4.696	19.0	DRAMP30023|len36	mmseq_only
OLOCDDKI_87220				31.4	6.526	19.0	DRAMP18258|len82	mmseq_only
OLOCDDKI_87228				56.2	0.2835	23.0	DRAMP02732|len45	mmseq_only
OLOCDDKI_87254				37.5	0.5693	22.0	DRAMP37309|len21	mmseq_only
OLOCDDKI_87332				50.0	0.2061	25.0	DRAMP00254|len43	mmseq_only
OLOCDDKI_87399				42.8	0.212	23.0	DRAMP36065|len30	mmseq_only
OLOCDDKI_87408				39.2	2.791	21.0	DRAMP03416|len91	mmseq_only
OLOCDDKI_87454				38.8	9.073	19.0	DRAMP00492|len52	mmseq_only
OLOCDDKI_87484				40.9	0.8601	22.0	DRAMP30725|len22	mmseq_only
OLOCDDKI_87502				44.4	8.502	18.0	DRAMP31192|len37	mmseq_only
OLOCDDKI_87503				34.6	1.058	22.0	DRAMP00090|len48	mmseq_only
OLOCDDKI_87517				40.0	6.463	19.0	DRAMP03369|len41	mmseq_only
OLOCDDKI_87557				37.5	0.08855	25.0	DRAMP00937|len46	mmseq_only
OLOCDDKI_87802				36.3	1.385	21.0	DRAMP00142|len57	mmseq_only
OLOCDDKI_87840				36.0	5.24	21.0	DRAMP00559|len59	mmseq_only
OLOCDDKI_87867				48.2	6.097	20.0	DRAMP20830|len37	mmseq_only
OLOCDDKI_88117				33.3	3.226	20.0	DRAMP01881|len33	mmseq_only
OLOCDDKI_88158				52.1	1.921	21.0	DRAMP02469|len62	mmseq_only
OLOCDDKI_88234				50.0	0.2481	24.0	DRAMP03653|len41	mmseq_only
OLOCDDKI_88280				45.0	0.754	22.0	DRAMP29875|len38	mmseq_only
OLOCDDKI_88325	10.9	0.0071	clu_042_n20					hmm_only
OLOCDDKI_88387				35.0	1.045	21.0	DRAMP00342|len44	mmseq_only
OLOCDDKI_88391				42.8	9.015	18.0	DRAMP02961|len37	mmseq_only
OLOCDDKI_88502				42.8	1.462	21.0	DRAMP02432|len46	mmseq_only
OLOCDDKI_88549				36.0	9.326	19.0	DRAMP02440|len55	mmseq_only
OLOCDDKI_88659	13.9	0.00063	clu_110_n10					hmm_only
OLOCDDKI_88729				38.4	0.7762	23.0	DRAMP03436|len62	mmseq_only
OLOCDDKI_88732				45.8	4.068	21.0	DRAMP00334|len55	mmseq_only
OLOCDDKI_88763				33.3	9.055	20.0	DRAMP02862|len42	mmseq_only
OLOCDDKI_88769				44.4	0.4174	23.0	DRAMP31966|len34	mmseq_only
OLOCDDKI_88771				33.3	0.3805	23.0	DRAMP02406|len99	mmseq_only
OLOCDDKI_88953				46.1	0.1344	24.0	DRAMP01109|len27	mmseq_only
OLOCDDKI_89027				36.3	6.998	20.0	DRAMP00504|len54	mmseq_only
OLOCDDKI_89123				47.3	2.266	20.0	DRAMP01381|len39	mmseq_only
OLOCDDKI_89417				47.8	0.3248	23.0	DRAMP30352|len25	mmseq_only
OLOCDDKI_89458				38.0	8.671	19.0	DRAMP31331|len26	mmseq_only
OLOCDDKI_89468				42.8	0.212	23.0	DRAMP02633|len50	mmseq_only
OLOCDDKI_89518				39.1	2.087	21.0	DRAMP00653|len71	mmseq_only
OLOCDDKI_89565				47.0	6.806	19.0	DRAMP01864|len33	mmseq_only
OLOCDDKI_89712				43.4	7.444	19.0	DRAMP32357|len25	mmseq_only
OLOCDDKI_89719				34.6	1.672	21.0	DRAMP00454|len47	mmseq_only
OLOCDDKI_89758				32.0	1.094	23.0	DRAMP00531|len59	mmseq_only
OLOCDDKI_89796				33.3	8.464	19.0	DRAMP03062|len43	mmseq_only
OLOCDDKI_89899				37.0	0.1601	25.0	DRAMP03504|len35	mmseq_only
OLOCDDKI_90078				36.0	3.231	21.0	DRAMP00715|len55	mmseq_only
OLOCDDKI_90193				39.2	9.81	19.0	DRAMP00470|len51	mmseq_only
OLOCDDKI_90379				44.4	1.094	23.0	DRAMP00148|len35	mmseq_only
OLOCDDKI_90391				32.7	2.778	21.0	DRAMP03160|len88	mmseq_only
OLOCDDKI_90448				31.4	3.329	19.0	DRAMP18271|len64	mmseq_only
OLOCDDKI_90451				53.3	6.463	19.0	DRAMP29871|len38	mmseq_only
OLOCDDKI_90481				32.3	5.729	20.0	DRAMP01037|len41	mmseq_only
OLOCDDKI_90727				33.3	6.621	20.0	DRAMP00661|len53	mmseq_only
OLOCDDKI_90784				31.4	8.748	19.0	DRAMP00632|len71	mmseq_only
OLOCDDKI_90805				31.5	5.672	19.0	DRAMP03293|len42	mmseq_only
OLOCDDKI_90883				33.3	7.893	20.0	DRAMP01381|len39	mmseq_only
OLOCDDKI_90890				32.1	3.244	21.0	DRAMP00716|len68	mmseq_only
OLOCDDKI_91038				41.6	1.568	22.0	DRAMP02913|len34	mmseq_only
OLOCDDKI_91045				38.4	3.535	21.0	DRAMP00695|len61	mmseq_only
OLOCDDKI_91051				42.8	2.343	21.0	DRAMP01110|len27	mmseq_only
OLOCDDKI_91092				34.7	7.159	19.0	DRAMP03797|len37	mmseq_only
OLOCDDKI_91162				40.9	0.6719	23.0	DRAMP00562|len57	mmseq_only
OLOCDDKI_91237				40.0	0.7656	22.0	DRAMP36087|len42	mmseq_only
OLOCDDKI_91386				36.3	1.232	22.0	DRAMP03439|len83	mmseq_only
OLOCDDKI_91412				42.1	2.686	21.0	DRAMP02420|len41	mmseq_only
OLOCDDKI_91497				31.8	1.718	20.0	DRAMP30387|len30	mmseq_only
OLOCDDKI_91509				33.3	5.089	20.0	DRAMP00555|len81	mmseq_only
OLOCDDKI_91534				40.7	2.911	20.0	DRAMP30764|len35	mmseq_only
OLOCDDKI_91588				38.0	1.142	21.0	DRAMP04573|len34	mmseq_only
OLOCDDKI_91692				44.4	0.4691	23.0	DRAMP02464|len60	mmseq_only
OLOCDDKI_91725				30.3	0.9954	22.0	DRAMP03381|len46	mmseq_only
OLOCDDKI_91734	12.6	0.0013	clu_244_n6	54.5	3.054	21.0	DRAMP03500|len41	both
OLOCDDKI_91798				33.3	2.436	21.0	DRAMP00497|len64	mmseq_only
OLOCDDKI_91962				40.0	0.8418	21.0	DRAMP02810|len43	mmseq_only
OLOCDDKI_91989				31.2	7.522	19.0	DRAMP02614|len51	mmseq_only
OLOCDDKI_92017				35.8	1.443	21.0	DRAMP03306|len75	mmseq_only
OLOCDDKI_92024				44.4	0.9866	21.0	DRAMP18356|len50	mmseq_only
OLOCDDKI_92029				50.0	1.098	20.0	DRAMP02920|len63	mmseq_only
OLOCDDKI_92040				38.0	3.038	20.0	DRAMP34450|len27	mmseq_only
OLOCDDKI_92059				42.1	9.81	19.0	DRAMP00563|len60	mmseq_only
OLOCDDKI_92068				41.1	5.729	20.0	DRAMP03414|len95	mmseq_only
OLOCDDKI_92101				42.1	9.454	19.0	DRAMP18308|len56	mmseq_only
OLOCDDKI_92132				50.0	1.371	21.0	DRAMP03118|len35	mmseq_only
OLOCDDKI_92190				40.0	1.235	21.0	DRAMP36118|len48	mmseq_only
OLOCDDKI_92200				53.3	1.517	21.0	DRAMP00517|len50	mmseq_only
OLOCDDKI_92303				44.0	6.327	19.0	DRAMP03131|len35	mmseq_only
OLOCDDKI_92309				30.0	3.821	21.0	DRAMP00725|len64	mmseq_only
OLOCDDKI_92455				47.3	0.8279	22.0	DRAMP00334|len55	mmseq_only
OLOCDDKI_92464				38.0	9.917	19.0	DRAMP00957|len44	mmseq_only
OLOCDDKI_92505				33.3	6.17	18.0	DRAMP00086|len43	mmseq_only
OLOCDDKI_92509				39.1	0.3668	23.0	DRAMP02925|len38	mmseq_only
OLOCDDKI_92645				36.8	2.383	21.0	DRAMP04670|len42	mmseq_only
OLOCDDKI_92679				40.9	5.949	19.0	DRAMP00101|len43	mmseq_only
OLOCDDKI_92719				39.2	4.839	21.0	DRAMP02524|len93	mmseq_only
OLOCDDKI_92774				38.0	2.192	21.0	DRAMP04571|len32	mmseq_only
OLOCDDKI_92776				34.3	4.839	21.0	DRAMP02479|len51	mmseq_only
OLOCDDKI_92811				47.8	0.1347	25.0	DRAMP00273|len30	mmseq_only
OLOCDDKI_92815				41.1	7.522	19.0	DRAMP00341|len40	mmseq_only
OLOCDDKI_92876				50.0	0.4895	23.0	DRAMP04682|len73	mmseq_only
OLOCDDKI_92973				50.0	5.364	19.0	DRAMP01937|len31	mmseq_only
OLOCDDKI_93004				33.3	2.099	21.0	DRAMP02781|len74	mmseq_only
OLOCDDKI_93013				43.4	0.3849	23.0	DRAMP00167|len35	mmseq_only
OLOCDDKI_93072				45.8	0.9098	21.0	DRAMP00709|len59	mmseq_only
OLOCDDKI_93078	12.6	0.002	clu_209_n6					hmm_only
OLOCDDKI_93164				43.7	1.323	21.0	DRAMP34748|len18	mmseq_only
OLOCDDKI_93195				53.8	5.809	19.0	DRAMP02773|len37	mmseq_only
OLOCDDKI_93273				40.9	4.942	20.0	DRAMP03611|len48	mmseq_only
OLOCDDKI_93289	13.7	0.0011	clu_071_n14					hmm_only
OLOCDDKI_93352	11.4	0.0047	clu_124_n9					hmm_only
OLOCDDKI_93355				35.7	7.442	20.0	DRAMP00720|len54	mmseq_only
OLOCDDKI_93364				46.4	1.334	22.0	DRAMP00289|len45	mmseq_only
OLOCDDKI_93552				38.4	0.01061	28.0	DRAMP01075|len90	mmseq_only
OLOCDDKI_93673	14.2	0.00059	clu_229_n6	32.6	1.462	21.0	DRAMP01637|len51	both
OLOCDDKI_93689				57.8	3.573	20.0	DRAMP30284|len38	mmseq_only
OLOCDDKI_93706	13.2	0.0011	clu_230_n6					hmm_only
OLOCDDKI_93821				42.8	2.666	20.0	DRAMP04412|len40	mmseq_only
OLOCDDKI_93831				35.8	0.4289	22.0	DRAMP02858|len38	mmseq_only
OLOCDDKI_93933				43.4	1.067	22.0	DRAMP01883|len64	mmseq_only
OLOCDDKI_93943				43.4	0.07712	25.0	DRAMP00502|len53	mmseq_only
OLOCDDKI_94001				37.1	4.577	21.0	DRAMP02535|len88	mmseq_only
OLOCDDKI_94020				38.0	2.006	20.0	DRAMP02952|len80	mmseq_only
OLOCDDKI_94024				37.0	1.907	20.0	DRAMP02433|len90	mmseq_only
OLOCDDKI_94106				35.2	8.09	19.0	DRAMP03119|len43	mmseq_only
OLOCDDKI_94178				34.3	7.632	19.0	DRAMP03400|len64	mmseq_only
OLOCDDKI_94237				47.0	3.226	20.0	DRAMP18360|len36	mmseq_only
OLOCDDKI_94338				37.5	1.092	21.0	DRAMP18326|len36	mmseq_only
OLOCDDKI_94341				34.7	4.942	20.0	DRAMP01630|len28	mmseq_only
OLOCDDKI_94359	9.1	0.023	clu_031_n23					hmm_only
OLOCDDKI_94399				50.0	1.593	21.0	DRAMP02591|len47	mmseq_only
OLOCDDKI_94417				34.6	0.4895	23.0	DRAMP00980|len44	mmseq_only
OLOCDDKI_94436				41.6	9.62	19.0	DRAMP02685|len41	mmseq_only
OLOCDDKI_94506				44.4	7.159	19.0	DRAMP34360|len48	mmseq_only
OLOCDDKI_94541	14.5	0.00049	clu_293_n5					hmm_only
OLOCDDKI_94554				46.6	0.1048	24.0	DRAMP00074|len44	mmseq_only
OLOCDDKI_94619				38.0	8.76	19.0	DRAMP35717|len32	mmseq_only
OLOCDDKI_94626				30.7	0.05992	26.0	DRAMP02469|len62	mmseq_only
OLOCDDKI_94772				35.7	0.9954	22.0	DRAMP00184|len66	mmseq_only
OLOCDDKI_94803				47.6	0.8929	22.0	DRAMP02714|len37	mmseq_only
OLOCDDKI_94834				50.0	2.38	19.0	DRAMP00306|len16	mmseq_only
OLOCDDKI_94930				32.2	9.292	20.0	DRAMP02796|len43	mmseq_only
OLOCDDKI_94950				36.3	1.235	21.0	DRAMP30281|len34	mmseq_only
OLOCDDKI_94969				30.0	1.582	21.0	DRAMP00677|len74	mmseq_only
OLOCDDKI_94989				38.4	3.148	21.0	DRAMP03280|len51	mmseq_only
OLOCDDKI_95023				30.5	0.1624	25.0	DRAMP00684|len71	mmseq_only
OLOCDDKI_95033				36.6	9.073	19.0	DRAMP02848|len76	mmseq_only
OLOCDDKI_95212				42.1	6.825	19.0	DRAMP03294|len38	mmseq_only
OLOCDDKI_95230				47.3	0.7203	22.0	DRAMP04010|len25	mmseq_only
OLOCDDKI_95256				47.3	8.278	19.0	DRAMP00291|len47	mmseq_only
OLOCDDKI_95306				36.6	6.079	19.0	DRAMP02927|len84	mmseq_only
OLOCDDKI_95340				32.0	3.714	20.0	DRAMP00748|len54	mmseq_only
OLOCDDKI_95517				47.6	0.7485	23.0	DRAMP02669|len30	mmseq_only
OLOCDDKI_95560				35.7	8.819	20.0	DRAMP00435|len47	mmseq_only
OLOCDDKI_95621				42.8	5.528	20.0	DRAMP00733|len68	mmseq_only
OLOCDDKI_95874	13.0	0.0011	clu_179_n7	50.0	1.458	20.0	DRAMP02961|len37	both
OLOCDDKI_95876				46.1	4.637	19.0	DRAMP03966|len20	mmseq_only
OLOCDDKI_95968				32.1	0.9142	23.0	DRAMP03072|len82	mmseq_only
OLOCDDKI_96000				37.1	3.34	21.0	DRAMP01078|len93	mmseq_only
OLOCDDKI_96081				39.1	4.448	21.0	DRAMP30011|len28	mmseq_only
OLOCDDKI_96117				52.0	2.778	21.0	DRAMP03481|len37	mmseq_only
