DRAMP18320|len31	DRAMP00033|len30
DRAMP18320|len31	DRAMP00034|len31
DRAMP01225|len45	DRAMP01225|len45
DRAMP01225|len45	DRAMP01234|len48
DRAMP01225|len45	DRAMP01235|len48
DRAMP01226|len28	DRAMP01226|len28
DRAMP01226|len28	DRAMP01227|len28
DRAMP01241|len25	DRAMP01241|len25
DRAMP01247|len68	DRAMP01247|len68
DRAMP01247|len68	DRAMP01714|len61
DRAMP01247|len68	DRAMP01715|len68
DRAMP01247|len68	DRAMP01716|len61
DRAMP01247|len68	DRAMP02205|len69
DRAMP01256|len18	DRAMP01256|len18
DRAMP01256|len18	DRAMP01255|len18
DRAMP01264|len9	DRAMP01264|len9
DRAMP01264|len9	DRAMP01262|len9
DRAMP01265|len8	DRAMP01265|len8
DRAMP01265|len8	DRAMP01263|len8
DRAMP01267|len11	DRAMP01267|len11
DRAMP01267|len11	DRAMP01266|len11
DRAMP01268|len9	DRAMP01268|len9
DRAMP01269|len7	DRAMP01269|len7
DRAMP01270|len7	DRAMP01270|len7
DRAMP18404|len14	DRAMP18404|len14
DRAMP18404|len14	DRAMP04543|len14
DRAMP18404|len14	DRAMP03043|len14
DRAMP18404|len14	DRAMP04376|len14
DRAMP18404|len14	DRAMP04544|len14
DRAMP18402|len13	DRAMP18402|len13
DRAMP18402|len13	DRAMP18403|len13
DRAMP18401|len13	DRAMP18401|len13
DRAMP18401|len13	DRAMP03777|len13
DRAMP01279|len21	DRAMP01279|len21
DRAMP01280|len19	DRAMP01280|len19
DRAMP01294|len5	DRAMP01294|len5
DRAMP21191|len20	DRAMP21191|len20
DRAMP21190|len20	DRAMP21190|len20
DRAMP21189|len20	DRAMP21189|len20
DRAMP21188|len20	DRAMP21188|len20
DRAMP21187|len18	DRAMP21187|len18
DRAMP21187|len18	DRAMP21186|len18
DRAMP21184|len18	DRAMP21184|len18
DRAMP21184|len18	DRAMP21185|len18
DRAMP21184|len18	DRAMP21183|len18
DRAMP21180|len18	DRAMP21180|len18
DRAMP21180|len18	DRAMP21182|len18
DRAMP21180|len18	DRAMP21181|len18
DRAMP21175|len16	DRAMP21175|len16
DRAMP21175|len16	DRAMP21179|len16
DRAMP21175|len16	DRAMP21178|len16
DRAMP21175|len16	DRAMP21174|len16
DRAMP21243|len27	DRAMP21243|len27
DRAMP21243|len27	DRAMP03812|len33
DRAMP21242|len16	DRAMP21242|len16
DRAMP21241|len21	DRAMP21241|len21
DRAMP21241|len21	DRAMP04564|len25
DRAMP21241|len21	DRAMP18494|len25
DRAMP21241|len21	DRAMP02317|len20
DRAMP21241|len21	DRAMP18493|len23
DRAMP21241|len21	DRAMP20892|len25
DRAMP21241|len21	DRAMP20893|len25
DRAMP21241|len21	DRAMP20894|len25
DRAMP21241|len21	DRAMP20895|len25
DRAMP21241|len21	DRAMP20896|len25
DRAMP21241|len21	DRAMP20897|len25
DRAMP21241|len21	DRAMP20898|len25
DRAMP21241|len21	DRAMP20899|len25
DRAMP21241|len21	DRAMP20900|len25
DRAMP21241|len21	DRAMP20901|len25
DRAMP21241|len21	DRAMP20902|len25
DRAMP21241|len21	DRAMP20903|len23
DRAMP21241|len21	DRAMP20904|len25
DRAMP21241|len21	DRAMP20905|len21
DRAMP21241|len21	DRAMP20906|len23
DRAMP21241|len21	DRAMP20907|len21
DRAMP21238|len13	DRAMP21238|len13
DRAMP21238|len13	DRAMP21239|len13
DRAMP21238|len13	DRAMP21237|len13
DRAMP21234|len13	DRAMP21234|len13
DRAMP21234|len13	DRAMP21240|len13
DRAMP21234|len13	DRAMP21236|len13
DRAMP21234|len13	DRAMP21235|len13
DRAMP21233|len22	DRAMP21233|len22
DRAMP21245|len17	DRAMP21245|len17
DRAMP21245|len17	DRAMP21244|len17
DRAMP21245|len17	DRAMP21025|len17
DRAMP21248|len14	DRAMP21248|len14
DRAMP21249|len13	DRAMP21249|len13
DRAMP21250|len14	DRAMP21250|len14
DRAMP21253|len19	DRAMP21253|len19
DRAMP21253|len19	DRAMP21254|len19
DRAMP21253|len19	DRAMP35449|len18
DRAMP21253|len19	DRAMP35641|len18
DRAMP21253|len19	DRAMP21252|len19
DRAMP21253|len19	DRAMP03707|len18
DRAMP21253|len19	DRAMP21251|len19
DRAMP21255|len9	DRAMP21255|len9
DRAMP21256|len18	DRAMP21256|len18
DRAMP21257|len27	DRAMP21257|len27
DRAMP21259|len48	DRAMP21259|len48
DRAMP21260|len13	DRAMP21260|len13
DRAMP21261|len13	DRAMP21261|len13
DRAMP21262|len13	DRAMP21262|len13
DRAMP21263|len13	DRAMP21263|len13
DRAMP21264|len16	DRAMP21264|len16
DRAMP21264|len16	DRAMP21265|len16
DRAMP21264|len16	DRAMP21266|len16
DRAMP21264|len16	DRAMP21267|len16
DRAMP21264|len16	DRAMP21269|len16
DRAMP21264|len16	DRAMP21270|len16
DRAMP21264|len16	DRAMP21272|len16
DRAMP21264|len16	DRAMP21273|len16
DRAMP21264|len16	DRAMP21274|len16
DRAMP21264|len16	DRAMP21275|len16
DRAMP21264|len16	DRAMP21276|len16
DRAMP21264|len16	DRAMP21277|len16
DRAMP21264|len16	DRAMP21278|len16
DRAMP21264|len16	DRAMP21279|len16
DRAMP21264|len16	DRAMP21280|len16
DRAMP21264|len16	DRAMP21281|len16
DRAMP21268|len16	DRAMP21268|len16
DRAMP21271|len16	DRAMP21271|len16
DRAMP21301|len13	DRAMP21301|len13
DRAMP21301|len13	DRAMP21298|len13
DRAMP21301|len13	DRAMP21300|len13
DRAMP21305|len8	DRAMP21305|len8
DRAMP21306|len13	DRAMP21306|len13
DRAMP21306|len13	DRAMP21307|len13
DRAMP21306|len13	DRAMP21308|len13
DRAMP21306|len13	DRAMP21309|len13
DRAMP21306|len13	DRAMP20833|len13
DRAMP21306|len13	DRAMP01746|len13
DRAMP21306|len13	DRAMP18648|len13
DRAMP21306|len13	DRAMP20941|len13
DRAMP21306|len13	DRAMP20943|len13
DRAMP21311|len12	DRAMP21311|len12
DRAMP30157|len12	DRAMP30157|len12
DRAMP30158|len12	DRAMP30158|len12
DRAMP30159|len12	DRAMP30159|len12
DRAMP30160|len15	DRAMP30160|len15
DRAMP30161|len15	DRAMP30161|len15
DRAMP30162|len15	DRAMP30162|len15
DRAMP30163|len15	DRAMP30163|len15
DRAMP30164|len15	DRAMP30164|len15
DRAMP30165|len15	DRAMP30165|len15
DRAMP30166|len15	DRAMP30166|len15
DRAMP30167|len15	DRAMP30167|len15
DRAMP30168|len15	DRAMP30168|len15
DRAMP30169|len15	DRAMP30169|len15
DRAMP30170|len15	DRAMP30170|len15
DRAMP30171|len15	DRAMP30171|len15
DRAMP30172|len15	DRAMP30172|len15
DRAMP30173|len15	DRAMP30173|len15
DRAMP30174|len15	DRAMP30174|len15
DRAMP30175|len15	DRAMP30175|len15
DRAMP30176|len15	DRAMP30176|len15
DRAMP30177|len15	DRAMP30177|len15
DRAMP30178|len15	DRAMP30178|len15
DRAMP30179|len15	DRAMP30179|len15
DRAMP30180|len15	DRAMP30180|len15
DRAMP30181|len15	DRAMP30181|len15
DRAMP30182|len15	DRAMP30182|len15
DRAMP30183|len15	DRAMP30183|len15
DRAMP30184|len15	DRAMP30184|len15
DRAMP30186|len20	DRAMP30186|len20
DRAMP30193|len20	DRAMP30193|len20
DRAMP30193|len20	DRAMP30192|len20
DRAMP30193|len20	DRAMP30188|len20
DRAMP30193|len20	DRAMP30189|len20
DRAMP30193|len20	DRAMP30190|len20
DRAMP30194|len18	DRAMP30194|len18
DRAMP30194|len18	DRAMP30195|len17
DRAMP30194|len18	DRAMP30196|len17
DRAMP30194|len18	DRAMP30197|len17
DRAMP30194|len18	DRAMP30198|len17
DRAMP30194|len18	DRAMP30199|len17
DRAMP30194|len18	DRAMP30200|len17
DRAMP30194|len18	DRAMP30201|len17
DRAMP30194|len18	DRAMP30202|len17
DRAMP30194|len18	DRAMP30203|len17
DRAMP30194|len18	DRAMP30204|len17
DRAMP30194|len18	DRAMP30205|len17
DRAMP30194|len18	DRAMP30206|len17
DRAMP30194|len18	DRAMP30207|len17
DRAMP30194|len18	DRAMP30208|len17
DRAMP30194|len18	DRAMP30209|len17
DRAMP30211|len12	DRAMP30211|len12
DRAMP30213|len13	DRAMP30213|len13
DRAMP30213|len13	DRAMP30212|len13
DRAMP30214|len12	DRAMP30214|len12
DRAMP30214|len12	DRAMP30210|len12
DRAMP30216|len15	DRAMP30216|len15
DRAMP30216|len15	DRAMP30215|len15
DRAMP30216|len15	DRAMP30219|len17
DRAMP30216|len15	DRAMP30217|len17
DRAMP30216|len15	DRAMP30218|len13
DRAMP30220|len17	DRAMP30220|len17
DRAMP30253|len20	DRAMP30253|len20
DRAMP30253|len20	DRAMP30246|len20
DRAMP30253|len20	DRAMP30248|len20
DRAMP30253|len20	DRAMP30250|len20
DRAMP30253|len20	DRAMP30221|len20
DRAMP30253|len20	DRAMP30222|len20
DRAMP30253|len20	DRAMP30223|len20
DRAMP30253|len20	DRAMP30224|len20
DRAMP30253|len20	DRAMP30225|len20
DRAMP30253|len20	DRAMP30226|len20
DRAMP30253|len20	DRAMP30227|len20
DRAMP30253|len20	DRAMP30228|len20
DRAMP30253|len20	DRAMP30229|len20
DRAMP30253|len20	DRAMP30230|len20
DRAMP30253|len20	DRAMP30231|len20
DRAMP30253|len20	DRAMP30232|len20
DRAMP30253|len20	DRAMP30233|len20
DRAMP30253|len20	DRAMP30234|len20
DRAMP30253|len20	DRAMP30235|len20
DRAMP30253|len20	DRAMP30236|len20
DRAMP30253|len20	DRAMP30237|len20
DRAMP30253|len20	DRAMP30238|len20
DRAMP30253|len20	DRAMP30239|len20
DRAMP30253|len20	DRAMP30243|len20
DRAMP30253|len20	DRAMP30244|len20
DRAMP30253|len20	DRAMP30245|len20
DRAMP30253|len20	DRAMP30254|len20
DRAMP30253|len20	DRAMP30252|len20
DRAMP30253|len20	DRAMP30256|len20
DRAMP30253|len20	DRAMP30249|len20
DRAMP30253|len20	DRAMP30251|len20
DRAMP30259|len20	DRAMP30259|len20
DRAMP30286|len9	DRAMP30286|len9
DRAMP30287|len9	DRAMP30287|len9
DRAMP30287|len9	DRAMP30285|len9
DRAMP30289|len14	DRAMP30289|len14
DRAMP30290|len13	DRAMP30290|len13
DRAMP30291|len14	DRAMP30291|len14
DRAMP30291|len14	DRAMP30288|len14
DRAMP30296|len13	DRAMP30296|len13
DRAMP30297|len13	DRAMP30297|len13
DRAMP30298|len13	DRAMP30298|len13
DRAMP30299|len13	DRAMP30299|len13
DRAMP30300|len13	DRAMP30300|len13
DRAMP30301|len13	DRAMP30301|len13
DRAMP30302|len13	DRAMP30302|len13
DRAMP30303|len20	DRAMP30303|len20
DRAMP30303|len20	DRAMP01127|len20
DRAMP30305|len24	DRAMP30305|len24
DRAMP30305|len24	DRAMP01682|len24
DRAMP30306|len19	DRAMP30306|len19
DRAMP30306|len19	DRAMP03829|len19
DRAMP30339|len18	DRAMP30339|len18
DRAMP30340|len18	DRAMP30340|len18
DRAMP30340|len18	DRAMP30338|len18
DRAMP30343|len12	DRAMP30343|len12
DRAMP30344|len34	DRAMP30344|len34
DRAMP30345|len12	DRAMP30345|len12
DRAMP30346|len12	DRAMP30346|len12
DRAMP30348|len28	DRAMP30348|len28
DRAMP30351|len19	DRAMP30351|len19
DRAMP30352|len25	DRAMP30352|len25
DRAMP30353|len19	DRAMP30353|len19
DRAMP30353|len19	DRAMP30349|len19
DRAMP30354|len8	DRAMP30354|len8
DRAMP30356|len11	DRAMP30356|len11
DRAMP30357|len17	DRAMP30357|len17
DRAMP30358|len14	DRAMP30358|len14
DRAMP30359|len13	DRAMP30359|len13
DRAMP30359|len13	DRAMP30355|len15
DRAMP30360|len10	DRAMP30360|len10
DRAMP30362|len11	DRAMP30362|len11
DRAMP30365|len11	DRAMP30365|len11
DRAMP30366|len11	DRAMP30366|len11
DRAMP30367|len11	DRAMP30367|len11
DRAMP30368|len11	DRAMP30368|len11
DRAMP30370|len11	DRAMP30370|len11
DRAMP30371|len11	DRAMP30371|len11
DRAMP30371|len11	DRAMP30363|len11
DRAMP30371|len11	DRAMP30361|len11
DRAMP30371|len11	DRAMP30364|len11
DRAMP30371|len11	DRAMP30369|len11
DRAMP30372|len11	DRAMP30372|len11
DRAMP30373|len6	DRAMP30373|len6
DRAMP30374|len12	DRAMP30374|len12
DRAMP30375|len26	DRAMP30375|len26
DRAMP30386|len31	DRAMP30386|len31
DRAMP30936|len17	DRAMP30936|len17
DRAMP30936|len17	DRAMP30935|len17
DRAMP30936|len17	DRAMP30937|len14
DRAMP30938|len11	DRAMP30938|len11
DRAMP30939|len8	DRAMP30939|len8
DRAMP30940|len5	DRAMP30940|len5
DRAMP30941|len5	DRAMP30941|len5
DRAMP30942|len8	DRAMP30942|len8
DRAMP30943|len11	DRAMP30943|len11
DRAMP30946|len5	DRAMP30946|len5
DRAMP30947|len8	DRAMP30947|len8
DRAMP30948|len11	DRAMP30948|len11
DRAMP30949|len14	DRAMP30949|len14
DRAMP30949|len14	DRAMP30944|len14
DRAMP30949|len14	DRAMP30950|len17
DRAMP30949|len14	DRAMP30945|len17
DRAMP30951|len15	DRAMP30951|len15
DRAMP30952|len15	DRAMP30952|len15
DRAMP30953|len15	DRAMP30953|len15
DRAMP30953|len15	DRAMP30957|len15
DRAMP30953|len15	DRAMP30959|len15
DRAMP30953|len15	DRAMP30960|len15
DRAMP30953|len15	DRAMP30955|len14
DRAMP30953|len15	DRAMP30956|len15
DRAMP30953|len15	DRAMP30958|len15
DRAMP30953|len15	DRAMP30961|len15
DRAMP30953|len15	DRAMP30962|len15
DRAMP30953|len15	DRAMP30963|len12
DRAMP30953|len15	DRAMP30965|len12
DRAMP30964|len9	DRAMP30964|len9
DRAMP30966|len9	DRAMP30966|len9
DRAMP30967|len25	DRAMP30967|len25
DRAMP30967|len25	DRAMP30968|len23
DRAMP30967|len25	DRAMP30969|len21
DRAMP30967|len25	DRAMP30973|len20
DRAMP30967|len25	DRAMP31492|len20
DRAMP30971|len17	DRAMP30971|len17
DRAMP30971|len17	DRAMP30970|len19
DRAMP30971|len17	DRAMP30972|len15
DRAMP30980|len10	DRAMP30980|len10
DRAMP30981|len9	DRAMP30981|len9
DRAMP30982|len8	DRAMP30982|len8
DRAMP30983|len7	DRAMP30983|len7
DRAMP30984|len6	DRAMP30984|len6
DRAMP30986|len15	DRAMP30986|len15
DRAMP30990|len15	DRAMP30990|len15
DRAMP30990|len15	DRAMP30974|len18
DRAMP30990|len15	DRAMP30988|len15
DRAMP30990|len15	DRAMP30989|len15
DRAMP30990|len15	DRAMP30985|len15
DRAMP30990|len15	DRAMP30991|len15
DRAMP30990|len15	DRAMP30993|len15
DRAMP30990|len15	DRAMP30992|len15
DRAMP30990|len15	DRAMP30994|len15
DRAMP30990|len15	DRAMP30995|len15
DRAMP30990|len15	DRAMP30996|len15
DRAMP30990|len15	DRAMP30977|len13
DRAMP30990|len15	DRAMP30975|len16
DRAMP30990|len15	DRAMP30976|len14
DRAMP30990|len15	DRAMP30978|len12
DRAMP30990|len15	DRAMP30979|len11
DRAMP30990|len15	DRAMP30987|len15
DRAMP30998|len15	DRAMP30998|len15
DRAMP31000|len15	DRAMP31000|len15
DRAMP31000|len15	DRAMP30997|len15
DRAMP31000|len15	DRAMP30999|len15
DRAMP31001|len15	DRAMP31001|len15
DRAMP31002|len15	DRAMP31002|len15
DRAMP31003|len15	DRAMP31003|len15
DRAMP31006|len13	DRAMP31006|len13
DRAMP31007|len16	DRAMP31007|len16
DRAMP31008|len15	DRAMP31008|len15
DRAMP31009|len17	DRAMP31009|len17
DRAMP31011|len21	DRAMP31011|len21
DRAMP31011|len21	DRAMP31012|len21
DRAMP31011|len21	DRAMP31013|len21
DRAMP31011|len21	DRAMP31014|len21
DRAMP31011|len21	DRAMP31552|len21
DRAMP31011|len21	DRAMP31553|len21
DRAMP31011|len21	DRAMP31739|len21
DRAMP31011|len21	DRAMP31742|len21
DRAMP31011|len21	DRAMP31745|len21
DRAMP31011|len21	DRAMP34922|len21
DRAMP31015|len21	DRAMP31015|len21
DRAMP31016|len21	DRAMP31016|len21
DRAMP31016|len21	DRAMP31550|len21
DRAMP31016|len21	DRAMP31551|len21
DRAMP31017|len21	DRAMP31017|len21
DRAMP31019|len12	DRAMP31019|len12
DRAMP31020|len12	DRAMP31020|len12
DRAMP31021|len12	DRAMP31021|len12
DRAMP31025|len5	DRAMP31025|len5
DRAMP31026|len4	DRAMP31026|len4
DRAMP31027|len4	DRAMP31027|len4
DRAMP31028|len8	DRAMP31028|len8
DRAMP31029|len8	DRAMP31029|len8
DRAMP31030|len8	DRAMP31030|len8
DRAMP31031|len8	DRAMP31031|len8
DRAMP31032|len8	DRAMP31032|len8
DRAMP31033|len8	DRAMP31033|len8
DRAMP31034|len8	DRAMP31034|len8
DRAMP31035|len8	DRAMP31035|len8
DRAMP31036|len19	DRAMP31036|len19
DRAMP31036|len19	DRAMP31038|len19
DRAMP31036|len19	DRAMP31039|len19
DRAMP31036|len19	DRAMP31040|len19
DRAMP31036|len19	DRAMP31041|len19
DRAMP31036|len19	DRAMP31042|len19
DRAMP31036|len19	DRAMP31043|len19
DRAMP31036|len19	DRAMP31044|len19
DRAMP31036|len19	DRAMP31045|len19
DRAMP31036|len19	DRAMP31046|len19
DRAMP31036|len19	DRAMP31047|len19
DRAMP31036|len19	DRAMP31048|len19
DRAMP31036|len19	DRAMP31049|len19
DRAMP31036|len19	DRAMP31050|len19
DRAMP31036|len19	DRAMP31051|len19
DRAMP31036|len19	DRAMP31052|len19
DRAMP31036|len19	DRAMP31053|len19
DRAMP31036|len19	DRAMP31054|len19
DRAMP31036|len19	DRAMP31055|len19
DRAMP31036|len19	DRAMP31056|len19
DRAMP31036|len19	DRAMP31059|len16
DRAMP31036|len19	DRAMP31060|len18
DRAMP31036|len19	DRAMP31061|len17
DRAMP31036|len19	DRAMP31062|len16
DRAMP31037|len19	DRAMP31037|len19
DRAMP01399|len29	DRAMP01399|len29
DRAMP01399|len29	DRAMP01397|len29
DRAMP01399|len29	DRAMP01398|len29
DRAMP01399|len29	DRAMP01396|len29
DRAMP01402|len20	DRAMP01402|len20
DRAMP01402|len20	DRAMP01403|len20
DRAMP01402|len20	DRAMP01380|len20
DRAMP01402|len20	DRAMP01404|len19
DRAMP01421|len21	DRAMP01421|len21
DRAMP01421|len21	DRAMP01371|len23
DRAMP01421|len21	DRAMP01417|len21
DRAMP01421|len21	DRAMP01419|len21
DRAMP01421|len21	DRAMP01420|len21
DRAMP01421|len21	DRAMP01423|len21
DRAMP01431|len21	DRAMP01431|len21
DRAMP01431|len21	DRAMP01411|len21
DRAMP01431|len21	DRAMP01430|len21
DRAMP01431|len21	DRAMP01416|len21
DRAMP01431|len21	DRAMP01414|len21
DRAMP01431|len21	DRAMP01415|len21
DRAMP01431|len21	DRAMP01412|len21
DRAMP01431|len21	DRAMP01413|len21
DRAMP01431|len21	DRAMP01441|len21
DRAMP01431|len21	DRAMP01418|len21
DRAMP01431|len21	DRAMP01422|len21
DRAMP01431|len21	DRAMP01427|len21
DRAMP01431|len21	DRAMP01428|len21
DRAMP01431|len21	DRAMP01438|len21
DRAMP01431|len21	DRAMP01439|len21
DRAMP01431|len21	DRAMP01378|len21
DRAMP01431|len21	DRAMP01425|len21
DRAMP01431|len21	DRAMP01445|len21
DRAMP01434|len21	DRAMP01434|len21
DRAMP01434|len21	DRAMP01436|len21
DRAMP01434|len21	DRAMP01443|len21
DRAMP01434|len21	DRAMP01409|len21
DRAMP01434|len21	DRAMP01410|len21
DRAMP01434|len21	DRAMP01426|len21
DRAMP01434|len21	DRAMP01429|len21
DRAMP01434|len21	DRAMP01440|len21
DRAMP01434|len21	DRAMP01442|len21
DRAMP01434|len21	DRAMP01432|len21
DRAMP01434|len21	DRAMP01433|len21
DRAMP01434|len21	DRAMP01435|len21
DRAMP18394|len64	DRAMP18394|len64
DRAMP01456|len37	DRAMP01456|len37
DRAMP01456|len37	DRAMP01480|len37
DRAMP01456|len37	DRAMP01460|len37
DRAMP01456|len37	DRAMP01517|len37
DRAMP01456|len37	DRAMP01516|len37
DRAMP01456|len37	DRAMP01447|len37
DRAMP01456|len37	DRAMP33195|len37
DRAMP01456|len37	DRAMP33196|len37
DRAMP01456|len37	DRAMP34323|len30
DRAMP18393|len17	DRAMP18393|len17
DRAMP18393|len17	DRAMP18390|len21
DRAMP18392|len17	DRAMP18392|len17
DRAMP18392|len17	DRAMP18389|len18
DRAMP01524|len33	DRAMP01524|len33
DRAMP01524|len33	DRAMP01525|len33
DRAMP01524|len33	DRAMP01526|len33
DRAMP01524|len33	DRAMP01880|len33
DRAMP01524|len33	DRAMP01881|len33
DRAMP01546|len21	DRAMP01546|len21
DRAMP01555|len25	DRAMP01555|len25
DRAMP01555|len25	DRAMP01549|len25
DRAMP01555|len25	DRAMP01552|len25
DRAMP01555|len25	DRAMP01553|len25
DRAMP01555|len25	DRAMP01560|len25
DRAMP01555|len25	DRAMP01577|len25
DRAMP01555|len25	DRAMP01584|len25
DRAMP01555|len25	DRAMP01585|len25
DRAMP01555|len25	DRAMP01586|len25
DRAMP01555|len25	DRAMP01551|len25
DRAMP01555|len25	DRAMP01556|len25
DRAMP01555|len25	DRAMP01557|len25
DRAMP01555|len25	DRAMP01559|len25
DRAMP01555|len25	DRAMP01579|len25
DRAMP01555|len25	DRAMP34648|len25
DRAMP01555|len25	DRAMP01550|len25
DRAMP01562|len25	DRAMP01562|len25
DRAMP01562|len25	DRAMP01563|len25
DRAMP01562|len25	DRAMP01567|len25
DRAMP01562|len25	DRAMP01568|len25
DRAMP01562|len25	DRAMP01565|len25
DRAMP01562|len25	DRAMP01566|len25
DRAMP03476|len25	DRAMP03476|len25
DRAMP03478|len27	DRAMP03478|len27
DRAMP03482|len99	DRAMP03482|len99
DRAMP03483|len54	DRAMP03483|len54
DRAMP03484|len88	DRAMP03484|len88
DRAMP03487|len21	DRAMP03487|len21
DRAMP03488|len40	DRAMP03488|len40
DRAMP03488|len40	DRAMP03512|len36
DRAMP03489|len43	DRAMP03489|len43
DRAMP03490|len36	DRAMP03490|len36
DRAMP03494|len32	DRAMP03494|len32
DRAMP03494|len32	DRAMP03510|len37
DRAMP03494|len32	DRAMP02905|len38
DRAMP03494|len32	DRAMP03503|len35
DRAMP03494|len32	DRAMP03509|len36
DRAMP03494|len32	DRAMP29103|len37
DRAMP03494|len32	DRAMP04356|len37
DRAMP03494|len32	DRAMP18509|len39
DRAMP03494|len32	DRAMP04665|len39
DRAMP03494|len32	DRAMP18721|len40
DRAMP03494|len32	DRAMP29555|len38
DRAMP03494|len32	DRAMP03507|len35
DRAMP03494|len32	DRAMP03151|len36
DRAMP03494|len32	DRAMP03152|len37
DRAMP03494|len32	DRAMP03496|len35
DRAMP03494|len32	DRAMP03497|len33
DRAMP03494|len32	DRAMP03498|len33
DRAMP03494|len32	DRAMP03502|len35
DRAMP03494|len32	DRAMP03504|len35
DRAMP03494|len32	DRAMP03505|len35
DRAMP03494|len32	DRAMP03511|len35
DRAMP03494|len32	DRAMP03529|len35
DRAMP03494|len32	DRAMP03530|len35
DRAMP03494|len32	DRAMP03538|len35
DRAMP03494|len32	DRAMP04577|len37
DRAMP03494|len32	DRAMP18491|len37
DRAMP03494|len32	DRAMP20790|len36
DRAMP03494|len32	DRAMP20879|len37
DRAMP03494|len32	DRAMP20880|len37
DRAMP03494|len32	DRAMP21414|len35
DRAMP03494|len32	DRAMP20829|len37
DRAMP03494|len32	DRAMP20830|len37
DRAMP03494|len32	DRAMP32649|len38
DRAMP03494|len32	DRAMP32650|len38
DRAMP03494|len32	DRAMP34371|len34
DRAMP03499|len22	DRAMP03499|len22
DRAMP03500|len41	DRAMP03500|len41
DRAMP03500|len41	DRAMP03486|len42
DRAMP03500|len41	DRAMP03513|len39
DRAMP03500|len41	DRAMP03514|len43
DRAMP03500|len41	DRAMP03532|len42
DRAMP03500|len41	DRAMP02453|len42
DRAMP03506|len24	DRAMP03506|len24
DRAMP03522|len76	DRAMP03522|len76
DRAMP18208|len22	DRAMP18208|len22
DRAMP03534|len37	DRAMP03534|len37
DRAMP03537|len32	DRAMP03537|len32
DRAMP03537|len32	DRAMP03535|len32
DRAMP03537|len32	DRAMP03536|len32
DRAMP03556|len70	DRAMP03556|len70
DRAMP03556|len70	DRAMP03554|len67
DRAMP03556|len70	DRAMP03555|len69
DRAMP03557|len83	DRAMP03557|len83
DRAMP03559|len77	DRAMP03559|len77
DRAMP03560|len69	DRAMP03560|len69
DRAMP03560|len69	DRAMP03585|len68
DRAMP03560|len69	DRAMP03586|len83
DRAMP03561|len77	DRAMP03561|len77
DRAMP03566|len46	DRAMP03566|len46
DRAMP03577|len27	DRAMP03577|len27
DRAMP03578|len32	DRAMP03578|len32
DRAMP03578|len32	DRAMP02623|len38
DRAMP03578|len32	DRAMP03576|len38
DRAMP03579|len21	DRAMP03579|len21
DRAMP03583|len12	DRAMP03583|len12
DRAMP03583|len12	DRAMP03582|len13
DRAMP03583|len12	DRAMP03584|len14
DRAMP03587|len47	DRAMP03587|len47
DRAMP03588|len20	DRAMP03588|len20
DRAMP03590|len15	DRAMP03590|len15
DRAMP03594|len33	DRAMP03594|len33
DRAMP03594|len33	DRAMP02670|len34
DRAMP03595|len32	DRAMP03595|len32
DRAMP03595|len32	DRAMP31117|len32
DRAMP03595|len32	DRAMP31118|len32
DRAMP03595|len32	DRAMP31119|len32
DRAMP03595|len32	DRAMP31120|len32
DRAMP03595|len32	DRAMP02660|len33
DRAMP03595|len32	DRAMP02661|len32
DRAMP03595|len32	DRAMP02662|len33
DRAMP03595|len32	DRAMP02663|len32
DRAMP03595|len32	DRAMP02698|len32
DRAMP03595|len32	DRAMP03201|len32
DRAMP03595|len32	DRAMP03200|len32
DRAMP03595|len32	DRAMP03199|len33
DRAMP03595|len32	DRAMP03420|len32
DRAMP03595|len32	DRAMP03419|len32
DRAMP03596|len32	DRAMP03596|len32
DRAMP03596|len32	DRAMP02668|len35
DRAMP18203|len39	DRAMP18203|len39
DRAMP18203|len39	DRAMP02412|len40
DRAMP18200|len55	DRAMP18200|len55
DRAMP18200|len55	DRAMP18201|len55
DRAMP03610|len65	DRAMP03610|len65
DRAMP03610|len65	DRAMP02679|len65
DRAMP03613|len43	DRAMP03613|len43
DRAMP03614|len61	DRAMP03614|len61
DRAMP03618|len61	DRAMP03618|len61
DRAMP03618|len61	DRAMP02632|len61
DRAMP03618|len61	DRAMP02683|len61
DRAMP18120|len35	DRAMP18120|len35
DRAMP03621|len47	DRAMP03621|len47
DRAMP03624|len75	DRAMP03624|len75
DRAMP03624|len75	DRAMP02620|len75
DRAMP03624|len75	DRAMP02720|len75
DRAMP03624|len75	DRAMP02736|len75
DRAMP03626|len48	DRAMP03626|len48
DRAMP03626|len48	DRAMP02695|len49
DRAMP03628|len38	DRAMP03628|len38
DRAMP03628|len38	DRAMP02685|len41
DRAMP30836|len13	DRAMP30836|len13
DRAMP30837|len13	DRAMP30837|len13
DRAMP30837|len13	DRAMP30810|len13
DRAMP30838|len13	DRAMP30838|len13
DRAMP30838|len13	DRAMP30811|len13
DRAMP30841|len13	DRAMP30841|len13
DRAMP30841|len13	DRAMP30813|len13
DRAMP30842|len13	DRAMP30842|len13
DRAMP30842|len13	DRAMP30815|len13
DRAMP30843|len13	DRAMP30843|len13
DRAMP30844|len13	DRAMP30844|len13
DRAMP30845|len13	DRAMP30845|len13
DRAMP30846|len13	DRAMP30846|len13
DRAMP30847|len13	DRAMP30847|len13
DRAMP30848|len13	DRAMP30848|len13
DRAMP30850|len13	DRAMP30850|len13
DRAMP30851|len13	DRAMP30851|len13
DRAMP30852|len13	DRAMP30852|len13
